ClienteID,NomeCliente,Sexo,Idade,FaixaEtaria,Cidade,Estado,Regiao,DataCadastro
1924,Cliente 1924,Feminino,46,45-54,Florianópolis,SC,Sul,2024-09-16
1925,Cliente 1925,Feminino,34,25-34,Londrina,PR,Sul,2022-05-14
1926,Cliente 1926,Feminino,43,35-44,Campinas,SP,Sudeste,2021-03-01
1927,Cliente 1927,Masculino,37,35-44,Joinville,SC,Sul,2024-05-04
1928,Cliente 1928,Masculino,37,35-44,São Paulo,SP,Sudeste,2021-01-14
1929,Cliente 1929,Masculino,44,35-44,Rio de Janeiro,RJ,Sudeste,2025-03-10
1930,Cliente 1930,Feminino,54,45-54,Manaus,AM,Norte,2021-11-27
1931,Cliente 1931,Masculino,38,35-44,Niterói,RJ,Sudeste,2024-12-01
1932,Cliente 1932,Masculino,38,35-44,Belo Horizonte,MG,Sudeste,2021-11-07
1933,Cliente 1933,Feminino,53,45-54,São Paulo,SP,Sudeste,2022-05-18
1934,Cliente 1934,Feminino,29,25-34,Natal,RN,Nordeste,2024-03-16
1935,Cliente 1935,Feminino,36,35-44,Niterói,RJ,Sudeste,2025-01-25
1936,Cliente 1936,Masculino,49,45-54,Manaus,AM,Norte,2025-05-05
1937,Cliente 1937,Masculino,27,25-34,Vitória,ES,Sudeste,2021-02-17
1938,Cliente 1938,Masculino,49,45-54,Belo Horizonte,MG,Sudeste,2021-08-10
1939,Cliente 1939,Feminino,38,35-44,Londrina,PR,Sul,2023-02-26
1940,Cliente 1940,Masculino,36,35-44,Londrina,PR,Sul,2023-09-21
1941,Cliente 1941,Feminino,56,55+,Vitória,ES,Sudeste,2024-01-21
1942,Cliente 1942,Feminino,18,18-24,Joinville,SC,Sul,2022-02-13
1943,Cliente 1943,Masculino,22,18-24,Belo Horizonte,MG,Sudeste,2025-05-23
1944,Cliente 1944,Masculino,48,45-54,Vitória,ES,Sudeste,2021-03-22
1945,Cliente 1945,Feminino,24,18-24,Caxias do Sul,RS,Sul,2023-02-20
1946,Cliente 1946,Feminino,50,45-54,Rio de Janeiro,RJ,Sudeste,2022-06-03
1947,Cliente 1947,Masculino,33,25-34,Santos,SP,Sudeste,2024-01-25
1948,Cliente 1948,Masculino,44,35-44,Fortaleza,CE,Nordeste,2023-04-11
1949,Cliente 1949,Feminino,35,35-44,Goiânia,GO,Centro-Oeste,2023-09-13
1950,Cliente 1950,Masculino,52,45-54,Brasília,DF,Centro-Oeste,2023-02-12
1951,Cliente 1951,Masculino,20,18-24,Joinville,SC,Sul,2025-04-11
1952,Cliente 1952,Masculino,33,25-34,Santos,SP,sudeste ,2021-05-25
1953,Cliente 1953,Feminino,61,55+,Campinas,SP,Sudeste,2021-03-02
1954,Cliente 1954,Feminino,36,35-44,Vitória,ES,SUDESTE,2024-01-08
1955,Cliente 1955,Masculino,24,18-24,Manaus,AM,Norte,2024-03-25
1956,Cliente 1956,Masculino,19,18-24,Cuiabá,MT,CENTRO-OESTE,2024-05-22
1957,Cliente 1957,Feminino,33,25-34,Campinas,SP,Sudeste,2024-09-13
1958,Cliente 1958,Masculino,20,18-24,Niterói,RJ,Sudeste,2021-07-25
1959,Cliente 1959,Feminino,54,45-54,Brasília,DF,Centro-Oeste,2023-07-30
1960,Cliente 1960,Masculino,26,25-34,São Paulo,SP,Sudeste,2022-08-12
1961,Cliente 1961,Masculino,50,45-54,Recife,PE,Nordeste,2022-03-16
1962,Cliente 1962,Masculino,30,25-34,Niterói,RJ,Sudeste,2023-02-26
1963,Cliente 1963,Masculino,60,55+,Cuiabá,MT,Centro-Oeste,2022-08-14
1964,Cliente 1964,Masculino,41,35-44,Rio de Janeiro,RJ,Sudeste,2024-08-02
1965,Cliente 1965,Masculino,39,35-44,Vitória,ES,Sudeste,2022-07-27
1966,Cliente 1966,Feminino,44,35-44,Rio de Janeiro,RJ,Sudeste,2021-09-21
1967,Cliente 1967,Feminino,23,18-24,Maceió,AL,Nordeste,2025-04-15
1968,Cliente 1968,Feminino,50,45-54,Natal,RN,Nordeste,2023-12-21
1969,Cliente 1969,Masculino,40,35-44,Joinville,SC,Sul,2024-07-19
1970,Cliente 1970,Masculino,41,35-44,Vitória,ES,Sudeste,2021-04-03
1971,Cliente 1971,Masculino,42,35-44,Santos,SP,SUDESTE,2021-07-03
1972,Cliente 1972,Feminino,37,35-44,Florianópolis,SC,Sul,2024-09-19
1973,Cliente 1973,Feminino,32,25-34,Santos,SP,Sudeste,2024-03-23
1974,Cliente 1974,Masculino,22,18-24,Joinville,SC,Sul,2023-10-26
1975,Cliente 1975,Feminino,18,18-24,Belo Horizonte,MG,Sudeste,2021-09-24
1976,Cliente 1976,Masculino,53,45-54,Curitiba,PR,Sul,2021-05-28
1977,Cliente 1977,Feminino,53,45-54,Cuiabá,MT,Centro-Oeste,2023-01-13
1978,Cliente 1978,Feminino,38,35-44,Santos,SP,sudeste ,2021-11-13
1979,Cliente 1979,Feminino,38,35-44,Vitória,ES,Sudeste,2023-10-16
1980,Cliente 1980,Masculino,43,35-44,Londrina,PR,Sul,2024-05-29
1981,Cliente 1981,Feminino,24,18-24,João Pessoa,PB,NORDESTE,2024-07-16
1982,Cliente 1982,Masculino,42,35-44,Curitiba,PR,Sul,2024-10-19
1983,Cliente 1983,Feminino,20,18-24,Campo Grande,MS,Centro-Oeste,2022-04-03
1984,Cliente 1984,Feminino,24,18-24,João Pessoa,PB,Nordeste,2022-09-26
1985,Cliente 1985,Feminino,26,25-34,Natal,RN,Nordeste,2023-06-10
1986,Cliente 1986,Masculino,44,35-44,Florianópolis,SC,Sul,2022-01-25
1987,Cliente 1987,Feminino,52,45-54,Santos,SP,Sudeste,2022-02-12
1988,Cliente 1988,Feminino,54,45-54,Vitória,ES,Sudeste,2022-03-01
1989,Cliente 1989,Feminino,39,35-44,Santos,SP,Sudeste,2023-05-29
1990,Cliente 1990,Feminino,28,25-34,Rio de Janeiro,RJ,Sudeste,2023-02-16
1991,Cliente 1991,Masculino,59,55+,Porto Velho,RO,Norte,2021-08-12
1992,Cliente 1992,Masculino,34,25-34,Maceió,AL,Nordeste,2023-05-08
1993,Cliente 1993,Feminino,38,35-44,Santos,SP,Sudeste,2024-09-17
1994,Cliente 1994,Masculino,58,55+,Niterói,RJ,Sudeste,2024-01-23
1995,Cliente 1995,Masculino,57,55+,Caxias do Sul,RS,Sul,2023-02-06
1996,Cliente 1996,Feminino,18,18-24,Rio de Janeiro,RJ,Sudeste,2024-03-18
1997,Cliente 1997,Masculino,18,18-24,Porto Alegre,RS,Sul,2022-05-18
1998,Cliente 1998,Masculino,41,35-44,Fortaleza,CE,NORDESTE,2024-12-19
1999,Cliente 1999,Masculino,53,45-54,Vitória,ES,Sudeste,2021-04-29
2000,Cliente 2000,Feminino,32,25-34,Campinas,SP,Sudeste,2025-03-25
2001,Cliente 2001,Feminino,48,45-54,Fortaleza,CE,Nordeste,2024-09-16
2002,Cliente 2002,Feminino,49,45-54,Natal,RN,Nordeste,2023-12-24
2003,Cliente 2003,Feminino,60,55+,Santos,SP,Sudeste,2025-05-18
2004,Cliente 2004,Masculino,48,45-54,Belo Horizonte,MG,Sudeste,2021-09-10
2005,Cliente 2005,Feminino,30,25-34,Campinas,SP,Sudeste,2024-10-12
2006,Cliente 2006,Masculino,19,18-24,Palmas,TO,Norte,2022-07-27
2007,Cliente 2007,Masculino,62,55+,Niterói,RJ,Sudeste,2022-04-24
2008,Cliente 2008,Masculino,27,25-34,Campinas,SP,Sudeste,2021-08-30
2009,Cliente 2009,Masculino,33,25-34,Belo Horizonte,MG,Sudeste,2021-02-23
2010,Cliente 2010,Feminino,28,25-34,Florianópolis,SC,Sul,2025-01-26
2011,Cliente 2011,Feminino,33,25-34,Joinville,SC,Sul,2021-01-17
2012,Cliente 2012,Feminino,35,35-44,Florianópolis,SC,Sul,2021-01-10
2013,Cliente 2013,Feminino,36,35-44,Rio de Janeiro,RJ,Sudeste,2021-09-04
2014,Cliente 2014,Feminino,49,45-54,Campinas,SP,Sudeste,2022-09-14
2015,Cliente 2015,Masculino,40,35-44,Campo Grande,MS,Centro-Oeste,2022-08-15
2016,Cliente 2016,Masculino,33,25-34,Santos,SP,Sudeste,2024-01-01
2017,Cliente 2017,Feminino,33,25-34,Niterói,RJ,sudeste ,2022-07-17
2018,Cliente 2018,Feminino,27,25-34,Maceió,AL,Nordeste,2024-06-06
2019,Cliente 2019,Feminino,52,45-54,Londrina,PR,Sul,2023-04-19
2020,Cliente 2020,Masculino,44,35-44,Vitória,ES,Sudeste,2023-07-13
2021,Cliente 2021,Masculino,53,45-54,Maceió,AL,Nordeste,2022-08-16
2022,Cliente 2022,Feminino,25,25-34,Campinas,SP,Sudeste,2022-08-06
2023,Cliente 2023,Feminino,33,25-34,Curitiba,PR,Sul,2021-06-30
2024,Cliente 2024,Feminino,30,25-34,Florianópolis,SC,Sul,2021-11-29
2025,Cliente 2025,Feminino,18,18-24,Vitória,ES,Sudeste,2024-08-11
2026,Cliente 2026,Masculino,50,45-54,Salvador,BA,Nordeste,2024-03-02
2027,Cliente 2027,Feminino,18,18-24,Caxias do Sul,RS,Sul,2021-02-01
2028,Cliente 2028,Feminino,32,25-34,Goiânia,GO,Centro-Oeste,2024-05-03
2029,Cliente 2029,Feminino,63,55+,São Paulo,SP,Sudeste,2024-08-14
2030,Cliente 2030,Feminino,23,18-24,Porto Alegre,RS,Sul,2022-06-23
2031,Cliente 2031,Feminino,46,45-54,Florianópolis,SC,Sul,2023-08-30
2032,Cliente 2032,Masculino,55,55+,Goiânia,GO,Centro-Oeste,2022-04-25
2033,Cliente 2033,Não informado,29,25-34,Campo Grande,MS,Centro-Oeste,2023-06-26
2034,Cliente 2034,Masculino,54,45-54,Santos,SP,Sudeste,2022-01-30
2035,Cliente 2035,Não informado,46,45-54,Belo Horizonte,MG,Sudeste,2022-05-11
2036,Cliente 2036,Feminino,55,55+,Maceió,AL,Nordeste,2023-02-11
2037,Cliente 2037,Feminino,67,55+,Campo Grande,MS,Centro-Oeste,2024-03-12
2038,Cliente 2038,Feminino,48,45-54,Brasília,DF,Centro-Oeste,2024-12-31
2039,Cliente 2039,Feminino,33,25-34,Belo Horizonte,MG,Sudeste,2022-05-17
2040,Cliente 2040,Masculino,35,35-44,Niterói,RJ,Sudeste,2024-05-11
2041,Cliente 2041,Feminino,44,35-44,João Pessoa,PB,Nordeste,2024-06-08
2042,Cliente 2042,Masculino,28,25-34,Rio de Janeiro,RJ,Sudeste,2024-04-19
2043,Cliente 2043,Feminino,24,18-24,Santos,SP,Sudeste,2024-02-07
2044,Cliente 2044,Masculino,49,45-54,Salvador,BA,Nordeste,2022-08-02
2045,Cliente 2045,Feminino,44,35-44,Campinas,SP,Sudeste,2023-03-17
2046,Cliente 2046,Masculino,31,25-34,Goiânia,GO,Centro-Oeste,2024-02-27
2047,Cliente 2047,Feminino,27,25-34,São Paulo,SP,SUDESTE,2025-03-31
2048,Cliente 2048,Masculino,41,35-44,Santos,SP,Sudeste,2024-05-27
2049,Cliente 2049,Feminino,37,35-44,Porto Alegre,RS,Sul,2022-01-11
2050,Cliente 2050,Masculino,22,18-24,Santos,SP,Sudeste,2023-03-02
2051,Cliente 2051,Masculino,36,35-44,Niterói,RJ,Sudeste,2022-11-22
2052,Cliente 2052,Feminino,30,25-34,Santos,SP,Sudeste,2022-01-02
2053,Cliente 2053,Masculino,30,25-34,Campinas,SP,Sudeste,2021-04-28
2054,Cliente 2054,Masculino,47,45-54,Santos,SP,Sudeste,2021-02-09
2055,Cliente 2055,Feminino,18,18-24,Porto Velho,RO,Norte,2024-12-07
2056,Cliente 2056,Masculino,37,35-44,Curitiba,PR,Sul,2024-02-28
2057,Cliente 2057,Feminino,50,45-54,Belo Horizonte,MG,Sudeste,2024-04-13
2058,Cliente 2058,Feminino,22,18-24,Campo Grande,MS,Centro-Oeste,2024-10-13
2059,Cliente 2059,Feminino,18,18-24,Vitória,ES,Sudeste,2024-11-18
2060,Cliente 2060,Feminino,29,25-34,Niterói,RJ,Sudeste,2023-08-28
2061,Cliente 2061,Masculino,32,25-34,Belém,PA,Norte,2022-03-20
2062,Cliente 2062,Feminino,41,35-44,Porto Alegre,RS,Sul,2021-05-30
2063,Cliente 2063,Feminino,30,25-34,Niterói,RJ,Sudeste,2025-05-25
2064,Cliente 2064,Feminino,20,18-24,Niterói,RJ,Sudeste,2022-11-02
2065,Cliente 2065,Masculino,30,25-34,Belo Horizonte,MG,sudeste ,2024-03-26
2066,Cliente 2066,Feminino,44,35-44,Natal,RN,Nordeste,2021-12-27
2067,Cliente 2067,Feminino,35,35-44,Porto Alegre,RS,Sul,2021-01-26
2068,Cliente 2068,Masculino,21,18-24,Florianópolis,SC,Sul,2023-06-09
2069,Cliente 2069,Masculino,39,35-44,Rio de Janeiro,RJ,Sudeste,2023-02-22
2070,Cliente 2070,Masculino,43,35-44,Palmas,TO,Norte,2022-12-22
2071,Cliente 2071,Feminino,31,25-34,Vitória,ES,Sudeste,2023-06-09
2072,Cliente 2072,Masculino,18,18-24,Joinville,SC,Sul,2023-01-03
2073,Cliente 2073,Feminino,34,25-34,Campinas,SP,Sudeste,2025-02-10
2074,Cliente 2074,Feminino,27,25-34,Recife,PE,Nordeste,2021-07-19
2075,Cliente 2075,Feminino,42,35-44,São Paulo,SP,Sudeste,2021-11-16
2076,Cliente 2076,Masculino,56,55+,Fortaleza,CE,Nordeste,2022-03-23
2077,Cliente 2077,Feminino,43,35-44,Niterói,RJ,Sudeste,2021-02-21
2078,Cliente 2078,Feminino,33,25-34,Brasília,DF,Centro-Oeste,2021-05-26
2079,Cliente 2079,Feminino,43,35-44,Porto Alegre,RS,Sul,2024-10-12
2080,Cliente 2080,Masculino,61,55+,Cuiabá,MT,Centro-Oeste,2023-11-08
2081,Cliente 2081,Masculino,40,35-44,Porto Velho,RO,Norte,2023-04-09
2082,Cliente 2082,Masculino,45,45-54,Santos,SP,Sudeste,2024-09-18
2083,Cliente 2083,Feminino,51,45-54,Santos,SP,Sudeste,2022-09-24
2084,Cliente 2084,Masculino,21,18-24,Salvador,BA,Nordeste,2025-05-20
2085,Cliente 2085,Feminino,18,18-24,Belo Horizonte,MG,Sudeste,2023-09-20
2086,Cliente 2086,Masculino,43,35-44,Caxias do Sul,RS,Sul,2024-04-20
2087,Cliente 2087,Feminino,36,35-44,Salvador,BA,Nordeste,2024-01-13
2088,Cliente 2088,Masculino,45,45-54,Belo Horizonte,MG,Sudeste,2024-07-30
2089,Cliente 2089,Feminino,28,25-34,Curitiba,PR,Sul,2021-06-09
2090,Cliente 2090,Não informado,31,25-34,Santos,SP,Sudeste,2023-11-12
2091,Cliente 2091,Feminino,41,35-44,Natal,RN,NORDESTE,2022-11-15
2092,Cliente 2092,Feminino,35,35-44,Santos,SP,Sudeste,2023-08-09
2093,Cliente 2093,Feminino,28,25-34,Campinas,SP,Sudeste,2022-12-17
2094,Cliente 2094,Masculino,38,35-44,Belo Horizonte,MG,Sudeste,2021-03-09
2095,Cliente 2095,Masculino,38,35-44,Santos,SP,Sudeste,2022-01-18
2096,Cliente 2096,Masculino,28,25-34,Vitória,ES,Sudeste,2024-02-06
2097,Cliente 2097,Masculino,44,35-44,Vitória,ES,Sudeste,2023-06-29
2098,Cliente 2098,Feminino,20,18-24,Caxias do Sul,RS,Sul,2023-01-02
2099,Cliente 2099,Feminino,25,25-34,João Pessoa,PB,Nordeste,2023-08-15
2100,Cliente 2100,Feminino,46,45-54,Maceió,AL,Nordeste,2025-03-12
2101,Cliente 2101,Masculino,61,55+,Vitória,ES,Sudeste,2021-08-30
2102,Cliente 2102,Masculino,44,35-44,Niterói,RJ,Sudeste,2024-12-23
2103,Cliente 2103,Masculino,36,35-44,Salvador,BA,Nordeste,2022-12-13
2104,Cliente 2104,Masculino,53,45-54,Cuiabá,MT,Centro-Oeste,2022-08-25
2105,Cliente 2105,Feminino,18,18-24,Campinas,SP,Sudeste,2025-04-29
2106,Cliente 2106,Feminino,27,25-34,Santos,SP,Sudeste,2021-07-11
2107,Cliente 2107,Masculino,18,18-24,Curitiba,PR,Sul,2024-06-16
2108,Cliente 2108,Masculino,31,25-34,Rio de Janeiro,RJ,Sudeste,2022-06-09
2109,Cliente 2109,Masculino,37,35-44,São Paulo,SP,Sudeste,2024-08-20
2110,Cliente 2110,Feminino,41,35-44,Curitiba,PR,Sul,2024-09-03
2111,Cliente 2111,Masculino,31,25-34,Joinville,SC,Sul,2023-11-24
2112,Cliente 2112,Feminino,54,45-54,Campo Grande,MS,Centro-Oeste,2021-07-09
2113,Cliente 2113,Feminino,53,45-54,Niterói,RJ,Sudeste,2023-02-02
2114,Cliente 2114,Feminino,38,35-44,Niterói,RJ,Sudeste,2022-01-24
2115,Cliente 2115,Masculino,32,25-34,Santos,SP,Sudeste,2023-08-15
2116,Cliente 2116,Masculino,18,18-24,Santos,SP,Sudeste,2024-07-22
2117,Cliente 2117,Feminino,30,25-34,Goiânia,GO,Centro-Oeste,2022-08-29
2118,Cliente 2118,Masculino,34,25-34,Rio de Janeiro,RJ,Sudeste,2023-09-11
2119,Cliente 2119,Masculino,37,35-44,Vitória,ES,Sudeste,2021-07-22
2120,Cliente 2120,Feminino,41,35-44,São Paulo,SP,Sudeste,2023-10-06
2121,Cliente 2121,Feminino,28,25-34,Belo Horizonte,MG,Sudeste,2022-01-11
2122,Cliente 2122,Masculino,19,18-24,Santos,SP,Sudeste,2021-09-28
2123,Cliente 2123,Masculino,24,18-24,Porto Alegre,RS,Sul,2025-01-03
2124,Cliente 2124,Feminino,20,18-24,Curitiba,PR,Sul,2022-08-26
2125,Cliente 2125,Masculino,31,25-34,Santos,SP,Sudeste,2021-03-30
2126,Cliente 2126,Masculino,33,25-34,Campinas,SP,Sudeste,2021-05-02
2127,Cliente 2127,Masculino,58,55+,João Pessoa,PB,Nordeste,2022-09-29
2128,Cliente 2128,Não informado,54,45-54,Londrina,PR,Sul,2025-04-20
2129,Cliente 2129,Feminino,32,25-34,Fortaleza,CE,NORDESTE,2022-02-28
2130,Cliente 2130,Feminino,24,18-24,Curitiba,PR,Sul,2022-10-10
2131,Cliente 2131,Masculino,47,45-54,Joinville,SC,Sul,2025-05-23
2132,Cliente 2132,Feminino,39,35-44,Santos,SP,Sudeste,2021-09-07
2133,Cliente 2133,Feminino,26,25-34,Niterói,RJ,Sudeste,2021-10-21
2134,Cliente 2134,Feminino,38,35-44,Campo Grande,MS,Centro-Oeste,2024-11-23
2135,Cliente 2135,Feminino,49,45-54,Niterói,RJ,Sudeste,2024-05-09
2136,Cliente 2136,Feminino,68,55+,Goiânia,GO,Centro-Oeste,2021-01-29
2137,Cliente 2137,Masculino,25,25-34,São Paulo,SP,Sudeste,2023-01-12
2138,Cliente 2138,Masculino,46,45-54,Caxias do Sul,RS,Sul,2023-03-07
2139,Cliente 2139,Feminino,38,35-44,Niterói,RJ,Sudeste,2024-09-14
2140,Cliente 2140,Masculino,49,45-54,Belém,PA,Norte,2022-07-02
2141,Cliente 2141,Feminino,63,55+,Belo Horizonte,MG,Sudeste,2024-10-09
2142,Cliente 2142,Masculino,48,45-54,Vitória,ES,Sudeste,2022-05-30
2143,Cliente 2143,Feminino,47,45-54,Rio de Janeiro,RJ,Sudeste,2023-07-17
2144,Cliente 2144,Feminino,49,45-54,São Paulo,SP,Sudeste,2024-06-22
2145,Cliente 2145,Feminino,23,18-24,Fortaleza,CE,Nordeste,2025-01-20
2146,Cliente 2146,Feminino,39,35-44,Santos,SP,Sudeste,2024-04-18
2147,Cliente 2147,Não informado,41,35-44,Curitiba,PR,Sul,2025-01-22
2148,Cliente 2148,Feminino,27,25-34,Rio de Janeiro,RJ,Sudeste,2023-02-20
2149,Cliente 2149,Feminino,49,45-54,Belo Horizonte,MG,Sudeste,2021-06-15
2150,Cliente 2150,Feminino,28,25-34,Florianópolis,SC,Sul,2023-04-25
2151,Cliente 2151,Feminino,59,55+,Rio de Janeiro,RJ,Sudeste,2022-03-21
2152,Cliente 2152,Feminino,19,18-24,Maceió,AL,Nordeste,2024-04-10
2153,Cliente 2153,Masculino,32,25-34,Maceió,AL,Nordeste,2024-11-30
2154,Cliente 2154,Masculino,45,45-54,João Pessoa,PB,Nordeste,2022-05-26
2155,Cliente 2155,Masculino,34,25-34,São Paulo,SP,Sudeste,2023-08-14
2156,Cliente 2156,Não informado,31,25-34,Campo Grande,MS,Centro-Oeste,2022-04-12
2157,Cliente 2157,Masculino,39,35-44,Goiânia,GO,Centro-Oeste,2023-01-19
2158,Cliente 2158,Masculino,57,55+,Florianópolis,SC,Sul,2024-10-07
2159,Cliente 2159,Masculino,35,35-44,Caxias do Sul,RS,Sul,2021-02-14
2160,Cliente 2160,Masculino,44,35-44,Porto Velho,RO,Norte,2022-12-05
2161,Cliente 2161,Masculino,46,45-54,São Paulo,SP,Sudeste,2023-02-14
2162,Cliente 2162,Não informado,60,55+,Manaus,AM,Norte,2022-02-13
2163,Cliente 2163,Feminino,26,25-34,Fortaleza,CE,Nordeste,2024-11-10
2164,Cliente 2164,Não informado,46,45-54,Curitiba,PR,Sul,2024-10-10
2165,Cliente 2165,Feminino,43,35-44,Fortaleza,CE,Nordeste,2021-01-22
2166,Cliente 2166,Masculino,37,35-44,Rio de Janeiro,RJ,Sudeste,2022-07-24
2167,Cliente 2167,Masculino,39,35-44,Manaus,AM,Norte,2024-05-05
2168,Cliente 2168,Feminino,44,35-44,Campo Grande,MS,Centro-Oeste,2022-09-09
2169,Cliente 2169,Masculino,54,45-54,Londrina,PR,Sul,2024-07-18
2170,Cliente 2170,Feminino,43,35-44,Joinville,SC,Sul,2023-10-29
2171,Cliente 2171,Feminino,39,35-44,Rio de Janeiro,RJ,Sudeste,2021-11-02
2172,Cliente 2172,Masculino,38,35-44,Maceió,AL,Nordeste,2022-11-30
2173,Cliente 2173,Masculino,48,45-54,Rio de Janeiro,RJ,Sudeste,2021-01-15
2174,Cliente 2174,Masculino,34,25-34,São Paulo,SP,Sudeste,2023-08-10
2175,Cliente 2175,Feminino,48,45-54,Londrina,PR,Sul,2023-10-09
2176,Cliente 2176,Feminino,48,45-54,Joinville,SC,Sul,2024-03-11
2177,Cliente 2177,Masculino,46,45-54,Salvador,BA,Nordeste,2022-07-04
2178,Cliente 2178,Masculino,27,25-34,Joinville,SC,Sul,2022-09-30
2179,Cliente 2179,Não informado,36,35-44,Vitória,ES,Sudeste,2023-06-12
2180,Cliente 2180,Masculino,18,18-24,Recife,PE,Nordeste,2023-05-26
2181,Cliente 2181,Feminino,26,25-34,Porto Velho,RO,Norte,2023-05-18
2182,Cliente 2182,Masculino,35,35-44,Niterói,RJ,Sudeste,2021-09-06
2183,Cliente 2183,Feminino,62,55+,Campinas,SP,Sudeste,2021-04-23
2184,Cliente 2184,Masculino,34,25-34,Niterói,RJ,Sudeste,2023-04-19
2185,Cliente 2185,Feminino,43,35-44,Vitória,ES,Sudeste,2022-09-24
2186,Cliente 2186,Feminino,60,55+,Caxias do Sul,RS,Sul,2023-12-18
2187,Cliente 2187,Feminino,18,18-24,Vitória,ES,Sudeste,2022-05-05
2188,Cliente 2188,Masculino,54,45-54,Natal,RN,Nordeste,2024-08-28
2189,Cliente 2189,Masculino,49,45-54,Niterói,RJ,Sudeste,2024-10-15
2190,Cliente 2190,Feminino,58,55+,Rio de Janeiro,RJ,Sudeste,2023-02-10
2191,Cliente 2191,Masculino,33,25-34,Campinas,SP,Sudeste,2022-08-07
2192,Cliente 2192,Feminino,32,25-34,Niterói,RJ,Sudeste,2024-01-15
2193,Cliente 2193,Masculino,40,35-44,Belo Horizonte,MG,Sudeste,2021-08-11
2194,Cliente 2194,Feminino,40,35-44,Goiânia,GO,Centro-Oeste,2022-08-03
2195,Cliente 2195,Masculino,41,35-44,Belo Horizonte,MG,Sudeste,2023-05-20
2196,Cliente 2196,Masculino,18,18-24,Porto Velho,RO,Norte,2021-10-05
2197,Cliente 2197,Masculino,20,18-24,João Pessoa,PB,Nordeste,2021-04-23
2198,Cliente 2198,Masculino,27,25-34,Rio de Janeiro,RJ,Sudeste,2024-01-24
2199,Cliente 2199,Masculino,51,45-54,Salvador,BA,Nordeste,2021-03-07
2200,Cliente 2200,Feminino,46,45-54,Florianópolis,SC,Sul,2025-04-30
2201,Cliente 2201,Feminino,18,18-24,Curitiba,PR,Sul,2024-07-01
2202,Cliente 2202,Feminino,43,35-44,Niterói,RJ,Sudeste,2025-05-01
2203,Cliente 2203,Masculino,40,35-44,Niterói,RJ,Sudeste,2021-04-01
2204,Cliente 2204,Masculino,31,25-34,João Pessoa,PB,Nordeste,2025-02-13
2205,Cliente 2205,Feminino,53,45-54,Londrina,PR,Sul,2022-04-18
2206,Cliente 2206,Feminino,59,55+,Fortaleza,CE,Nordeste,2023-11-08
2207,Cliente 2207,Masculino,36,35-44,Belém,PA,Norte,2021-11-12
2208,Cliente 2208,Masculino,45,45-54,Cuiabá,MT,Centro-Oeste,2025-03-31
2209,Cliente 2209,Masculino,18,18-24,São Paulo,SP,Sudeste,2025-02-28
2210,Cliente 2210,Masculino,44,35-44,Rio de Janeiro,RJ,Sudeste,2021-12-28
2211,Cliente 2211,Feminino,42,35-44,Niterói,RJ,Sudeste,2024-05-25
2212,Cliente 2212,Masculino,42,35-44,Natal,RN,Nordeste,2022-02-03
2213,Cliente 2213,Masculino,38,35-44,Curitiba,PR,Sul,2025-02-11
2214,Cliente 2214,Feminino,18,18-24,Vitória,ES,Sudeste,2021-05-04
2215,Cliente 2215,Masculino,46,45-54,Goiânia,GO,Centro-Oeste,2021-01-06
2216,Cliente 2216,Feminino,34,25-34,Palmas,TO,Norte,2021-03-11
2217,Cliente 2217,Feminino,26,25-34,Caxias do Sul,RS,Sul,2025-05-10
2218,Cliente 2218,Masculino,37,35-44,Maceió,AL,Nordeste,2024-12-21
2219,Cliente 2219,Feminino,33,25-34,Santos,SP,Sudeste,2023-09-23
2220,Cliente 2220,Masculino,18,18-24,Belo Horizonte,MG,Sudeste,2023-04-21
2221,Cliente 2221,Masculino,20,18-24,Salvador,BA,Nordeste,2021-12-27
2222,Cliente 2222,Feminino,31,25-34,Rio de Janeiro,RJ,Sudeste,2025-02-04
2223,Cliente 2223,Feminino,25,25-34,Joinville,SC,Sul,2023-05-27
2224,Cliente 2224,Masculino,51,45-54,Goiânia,GO,Centro-Oeste,2023-06-05
2225,Cliente 2225,Masculino,42,35-44,Londrina,PR,Sul,2025-06-06
2226,Cliente 2226,Masculino,51,45-54,Niterói,RJ,Sudeste,2023-03-09
2227,Cliente 2227,Masculino,45,45-54,Londrina,PR,Sul,2024-05-27
2228,Cliente 2228,Feminino,32,25-34,Belo Horizonte,MG,Sudeste,2023-06-12
2229,Cliente 2229,Não informado,58,55+,Santos,SP,Sudeste,2023-12-14
2230,Cliente 2230,Feminino,30,25-34,São Paulo,SP,Sudeste,2022-10-08
2231,Cliente 2231,Masculino,39,35-44,Caxias do Sul,RS,Sul,2024-03-20
2232,Cliente 2232,Feminino,65,55+,Porto Alegre,RS,Sul,2022-03-14
2233,Cliente 2233,Feminino,52,45-54,Campinas,SP,Sudeste,2023-08-13
2234,Cliente 2234,Masculino,37,35-44,Salvador,BA,Nordeste,2024-07-14
2235,Cliente 2235,Feminino,52,45-54,Belo Horizonte,MG,Sudeste,2022-07-16
2236,Cliente 2236,Feminino,44,35-44,São Paulo,SP,Sudeste,2023-07-05
2237,Cliente 2237,Feminino,48,45-54,Recife,PE,Nordeste,2024-09-15
2238,Cliente 2238,Masculino,38,35-44,Brasília,DF,Centro-Oeste,2023-05-23
2239,Cliente 2239,Masculino,41,35-44,Caxias do Sul,RS,Sul,2023-09-29
2240,Cliente 2240,Feminino,39,35-44,São Paulo,SP,Sudeste,2022-08-25
