VendaID,PedidoID,Data,ClienteID,ProdutoID,LojaID,CanalID,Quantidade,PrecoUnitario,CustoUnitario,Desconto
7900,PED-2025-004443,2025-02-24,1241,120,10,1,1,1074.65,815.67,0.10
3867,PED-2024-002181,2024-08-04,127,103,8,1,2,1392.89,936.48,0.00
5347,PED-2024-003025,2024-10-15,2099,65,10,4,1,779.59,672.22,0.00
393,PED-2024-000231,2024-01-02,2389,25,10,1,1,341.85,236.09,0.10
10313,PED-2025-005797,2025-06-20,818,53,7,2,1,57.54,40.39,0.10
1761,PED-2024-000997,2024-04-30,436,52,3,1,1,1382.70,897.28,0.00
13244,PED-2025-007451,2025-10-11,1297,51,7,3,1,256.34,173.12,0.10
3115,PED-2024-001766,2024-07-08,1563,69,5,1,1,6886.76,5203.01,0.20
13537,PED-2025-007619,2025-11-06,383,79,10,2,1,4730.27,3788.35,0.10
3229,PED-2024-001828,2024-07-17,1112,6,9,1,1,2220.66,1711.96,0.00
12920,PED-2025-007261,2025-10-22,744,92,7,2,3,62.23,35.18,0.05
14137,PED-2025-007949,2025-11-29,910,77,3,2,1,2772.98,2200.70,0.00
12452,PED-2025-006994,2025-09-29,734,91,3,1,2,178.58,104.94,0.00
2359,PED-2024-001344,2024-05-21,150,27,10,1,3,595.91,457.73,0.00
4326,PED-2024-002448,2024-09-04,1141,98,8,4,5,30.20,15.68,0.00
4539,PED-2024-002567,2024-09-13,2032,59,2,2,1,451.68,326.04,0.00
4160,PED-2024-002348,2024-09-21,1338,44,7,3,2,854.59,609.58,0.05
949,PED-2024-000539,2024-03-12,679,106,3,1,3,1326.99,945.59,0.10
11303,PED-2025-006355,2025-08-02,2162,80,12,1,1,2596.53,2191.27,0.05
4139,PED-2024-002334,2024-09-20,1051,66,5,1,1,1558.11,1213.72,0.00
3476,PED-2024-001973,2024-07-30,2479,20,5,1,1,417.70,313.57,0.05
2523,PED-2024-001437,2024-06-16,1837,20,2,1,1,421.82,322.47,0.00
9543,PED-2025-005364,2025-05-29,1040,95,11,2,2,223.37,128.22,0.00
2358,PED-2024-001344,2024-05-21,150,53,10,1,1,54.13,39.77,0.05
15345,PED-2025-008620,2025-12-31,2145,23,9,2,2,106.49,79.37,0.10
5780,PED-2024-003267,2024-11-02,1915,94,7,3,1,204.14,107.50,0.05
11789,PED-2025-006623,2025-08-31,1966,35,3,1,1,569.58,427.69,0.05
10915,PED-2025-006129,2025-07-02,1427,83,7,1,4,89.02,49.98,0.10
12509,PED-2025-007024,2025-09-29,1668,93,1,3,2,28.77,16.43,0.10
9643,PED-2025-005423,2025-05-13,2169,99,5,2,2,37.36,19.54,0.00
7538,PED-2025-004244,2025-01-17,692,49,6,1,1,1099.82,742.29,0.00
109,PED-2024-000063,2024-01-21,2470,101,1,1,3,559.01,390.12,0.05
11096,PED-2025-006229,2025-07-07,628,3,11,1,1,4434.54,3412.66,0.00
11692,PED-2025-006569,2025-08-09,937,75,2,2,1,3667.64,2930.98,0.20
8493,PED-2025-004769,2025-03-12,1018,116,5,4,1,179.51,121.25,0.05
2360,PED-2024-001345,2024-05-06,1765,95,1,1,1,216.76,123.64,0.00
4595,PED-2024-002600,2024-09-24,2209,11,2,4,1,3112.30,2515.24,0.05
14746,PED-2025-008274,2025-12-31,2035,92,12,3,1,59.33,34.44,0.10
1051,PED-2024-000599,2024-03-01,2354,93,7,2,4,27.46,15.80,0.05
3770,PED-2024-002128,2024-08-15,400,8,1,1,1,3858.07,2873.21,0.00
10690,PED-2025-006000,2025-07-14,1564,57,1,1,2,1321.31,901.13,0.00
6285,PED-2024-003535,2024-12-16,680,30,3,1,1,5325.13,3979.42,0.10
4093,PED-2024-002310,2024-08-14,211,88,8,3,2,37.96,20.03,0.00
8432,PED-2025-004734,2025-03-11,340,88,2,1,2,40.38,20.38,0.00
12810,PED-2025-007203,2025-10-30,451,51,6,1,2,254.85,171.89,0.00
2455,PED-2024-001399,2024-06-17,2154,3,2,2,1,4345.16,3255.49,0.00
2055,PED-2024-001170,2024-05-30,1455,70,11,1,1,1365.41,1101.97,0.05
15440,PED-2025-008671,2025-12-08,1972,11,6,2,1,3143.41,2591.66,0.05
14314,PED-2025-008043,2025-11-14,353,116,1,2,1,169.65,120.95,0.10
13203,PED-2025-007431,2025-10-10,871,42,2,1,1,536.83,393.26,0.00
4800,PED-2024-002727,2024-10-07,2170,112,5,1,4,47.94,33.46,0.10
5227,PED-2024-002967,2024-10-26,1741,94,6,3,1,203.77,110.27,0.15
2039,PED-2024-001158,2024-05-01,672,74,8,1,1,2711.62,2115.39,0.00
9750,PED-2025-005479,2025-05-11,667,23,1,2,1,105.47,80.84,0.10
8597,PED-2025-004828,2025-03-12,154,93,6,1,1,29.30,16.10,0.05
14840,PED-2025-008329,2025-12-30,2354,32,7,1,1,2024.92,1490.60,0.05
9913,PED-2025-005566,2025-05-12,1755,23,10,3,1,112.55,82.41,0.00
4894,PED-2024-002782,2024-10-10,2092,11,4,4,1,3151.14,2507.68,0.05
8732,PED-2025-004902,2025-03-12,854,81,1,3,2,311.39,178.09,0.00
14799,PED-2025-008303,2025-12-20,1656,117,4,2,1,143.77,93.52,0.10
6151,PED-2024-003463,2024-11-28,1483,91,9,4,2,171.00,100.29,0.10
5828,PED-2024-003292,2024-11-17,919,2,6,1,2,369.91,314.58,0.00
11842,PED-2025-006653,2025-08-03,1009,96,12,1,2,412.36,237.02,0.10
4866,PED-2024-002766,2024-10-15,678,22,5,2,2,725.61,541.68,0.00
11990,PED-2025-006732,2025-09-30,747,98,5,1,3,30.37,16.33,0.00
4969,PED-2024-002825,2024-10-22,1850,36,10,2,2,1520.87,1067.69,0.00
12405,PED-2025-006968,2025-09-09,2072,23,9,2,1,104.57,81.73,0.00
5141,PED-2024-002916,2024-10-08,2135,26,9,4,1,770.30,574.34,0.00
6998,PED-2024-003942,2024-12-31,26,72,5,1,2,821.71,654.12,0.15
3198,PED-2024-001812,2024-07-26,2458,42,3,2,2,526.19,385.34,0.00
9523,PED-2025-005353,2025-05-23,103,92,1,3,3,62.18,34.92,0.05
11656,PED-2025-006547,2025-08-17,2399,80,5,2,1,2553.67,2182.42,0.10
247,PED-2024-000146,2024-01-05,905,92,5,3,1,58.07,33.33,0.05
14116,PED-2025-007937,2025-11-10,327,100,5,1,1,22.66,11.37,0.00
6822,PED-2024-003847,2024-12-25,493,35,1,4,2,574.11,400.57,0.00
4614,PED-2024-002613,2024-09-10,177,34,12,3,1,106.61,78.72,0.00
8113,PED-2025-004560,2025-02-07,383,69,9,2,1,6934.49,5604.80,0.05
1923,PED-2024-001086,2024-05-07,2487,119,1,1,1,626.39,458.58,0.05
12476,PED-2025-007007,2025-09-22,1995,28,4,2,1,114.26,81.75,0.00
2038,PED-2024-001157,2024-05-23,357,47,10,2,1,596.07,412.77,0.15
2826,PED-2024-001606,2024-06-17,2211,83,3,1,1,89.91,49.33,0.10
12870,PED-2025-007235,2025-10-22,1878,87,2,1,1,61.27,31.77,0.00
7485,PED-2025-004212,2025-01-11,1954,28,2,1,3,109.23,79.91,0.15
15301,PED-2025-008595,2025-12-29,571,63,7,2,1,1654.39,1303.22,0.15
10368,PED-2025-005830,2025-06-16,1852,98,5,3,1,28.96,16.74,0.10
6320,PED-2024-003554,2024-12-03,1964,6,9,2,1,2184.23,1780.36,0.00
3810,PED-2024-002149,2024-08-01,2180,96,9,1,2,400.12,235.86,0.10
14532,PED-2025-008157,2025-12-01,1606,105,3,2,1,807.49,559.97,0.10
15416,PED-2025-008661,2025-12-14,924,105,12,1,1,821.07,551.52,0.00
11623,PED-2025-006526,2025-08-13,1593,5,1,2,1,647.78,504.32,0.00
9322,PED-2025-005235,2025-04-24,1698,55,7,1,2,113.67,81.47,0.00
2800,PED-2024-001588,2024-06-03,2363,94,3,3,1,207.62,110.06,0.05
40,PED-2024-000025,2024-01-28,1900,37,1,1,3,92.95,65.33,0.00
10398,PED-2025-005845,2025-06-24,944,97,4,1,2,26.71,15.85,0.10
4138,PED-2024-002334,2024-09-20,1051,64,5,1,1,3379.18,2770.33,0.00
9694,PED-2025-005451,2025-05-24,1853,14,4,2,1,1202.77,958.48,0.00
11212,PED-2025-006303,2025-07-11,1675,95,10,3,3,221.90,126.33,0.00
12142,PED-2025-006820,2025-09-04,2307,83,3,1,2,91.36,50.71,0.15
3416,PED-2024-001942,2024-07-18,1063,12,3,2,1,3212.46,2627.83,0.05
9233,PED-2025-005184,2025-04-22,857,48,1,1,2,1152.70,720.03,0.00
7187,PED-2025-004048,2025-01-09,47,115,3,1,3,74.79,49.74,0.05
5054,PED-2024-002872,2024-10-17,31,21,4,3,1,286.93,222.70,0.00
10806,PED-2025-006065,2025-07-22,23,36,12,3,1,1613.56,1112.31,0.10
8609,PED-2025-004835,2025-03-18,98,88,9,3,4,39.84,20.77,0.10
6175,PED-2024-003479,2024-11-10,2012,92,5,3,4,58.76,32.81,0.15
5424,PED-2024-003067,2024-11-13,2076,45,5,3,2,141.50,96.41,0.00
3027,PED-2024-001716,2024-07-12,799,119,2,2,1,660.97,466.72,0.00
4678,PED-2024-002648,2024-09-18,1612,92,8,2,2,57.94,32.43,0.10
4427,PED-2024-002499,2024-09-06,822,101,4,1,3,544.80,383.60,0.00
1177,PED-2024-000668,2024-03-17,1899,89,10,2,1,171.85,89.78,0.10
15485,PED-2025-008700,2025-12-17,2155,28,4,3,2,118.30,80.19,0.00
10714,PED-2025-006017,2025-07-22,1470,30,1,2,1,5598.35,4128.35,0.15
8627,PED-2025-004847,2025-03-19,592,28,5,2,1,110.28,83.04,0.20
5839,PED-2024-003298,2024-11-04,1849,107,1,2,1,168.72,121.65,0.20
2668,PED-2024-001513,2024-06-20,563,26,3,1,1,766.54,566.47,0.05
6,PED-2024-000004,2024-01-11,1948,96,11,2,2,405.98,230.57,0.05
14367,PED-2025-008071,2025-11-18,497,24,10,2,2,223.22,161.32,0.00
12999,PED-2025-007309,2025-10-23,402,17,8,1,1,675.85,530.07,0.00
2558,PED-2024-001456,2024-06-04,1502,90,9,1,4,81.36,45.20,0.10
3046,PED-2024-001729,2024-07-11,1158,65,4,2,1,813.31,647.13,0.05
10906,PED-2025-006124,2025-07-11,1152,29,3,1,1,1331.71,1055.39,0.00
3306,PED-2024-001874,2024-07-12,1678,52,1,3,1,1415.02,911.46,0.15
11016,PED-2025-006188,2025-07-10,1460,43,1,2,1,65.43,43.43,0.05
5912,PED-2024-003344,2024-11-19,1163,82,12,3,2,242.79,128.30,0.05
3426,PED-2024-001950,2024-07-26,2238,69,8,1,1,6444.89,5368.08,0.00
14805,PED-2025-008306,2025-12-20,983,81,9,3,5,310.75,181.83,0.00
7794,PED-2025-004387,2025-02-25,2308,86,1,4,2,493.59,277.92,0.00
10784,PED-2025-006052,2025-07-21,1023,114,4,1,1,75.26,47.28,0.20
9441,PED-2025-005307,2025-05-14,1183,56,7,1,3,234.81,155.00,0.05
12643,PED-2025-007102,2025-09-21,1334,48,8,4,2,1115.53,721.08,0.00
15186,PED-2025-008529,2025-12-04,2168,90,8,4,1,82.52,48.45,0.00
15044,PED-2025-008446,2025-12-13,626,64,5,2,1,3620.80,2870.81,0.10
1758,PED-2024-000995,2024-04-24,280,113,11,3,2,938.28,712.87,0.05
14233,PED-2025-008000,2025-11-25,1427,98,8,2,2,31.10,16.98,0.20
4209,PED-2024-002377,2024-09-26,1650,12,7,2,1,3349.88,2559.82,0.10
8227,PED-2025-004621,2025-03-22,1422,54,4,3,1,345.48,239.57,0.00
986,PED-2024-000559,2024-03-18,13,83,12,1,1,87.32,49.42,0.20
10442,PED-2025-005869,2025-06-04,820,37,1,1,2,93.03,67.13,0.00
11790,PED-2025-006623,2025-08-31,1966,85,3,1,2,29.85,15.64,0.05
15169,PED-2025-008521,2025-12-10,930,12,4,2,1,3509.63,2680.68,0.10
3293,PED-2024-001867,2024-07-30,1523,29,4,2,1,1372.63,986.66,0.10
5580,PED-2024-003158,2024-11-19,1232,7,4,1,1,798.96,626.81,0.00
7390,PED-2025-004156,2025-01-01,2233,96,1,1,5,427.67,243.87,0.10
13743,PED-2025-007726,2025-11-01,365,100,6,1,1,22.07,11.83,0.05
12498,PED-2025-007018,2025-09-14,1679,36,1,2,1,1583.63,1118.15,0.00
12785,PED-2025-007185,2025-10-10,1229,41,12,4,1,172.16,115.39,0.05
9028,PED-2025-005068,2025-04-26,159,33,4,1,2,321.99,235.39,0.05
796,PED-2024-000455,2024-02-11,54,92,4,2,4,59.67,33.42,0.10
11242,PED-2025-006323,2025-07-07,1399,21,12,3,2,308.18,226.05,0.10
11742,PED-2025-006597,2025-08-06,890,115,7,2,2,74.81,48.84,0.00
7144,PED-2025-004021,2025-01-23,42,34,2,2,1,102.95,84.91,0.00
9697,PED-2025-005452,2025-05-13,1311,61,7,4,1,505.55,381.83,0.00
13128,PED-2025-007382,2025-10-27,1309,22,3,4,1,789.69,563.17,0.00
90,PED-2024-000054,2024-01-29,514,27,1,3,2,629.34,466.83,0.10
6421,PED-2024-003609,2024-12-03,1266,93,9,4,1,27.57,15.68,0.15
8861,PED-2025-004974,2025-04-12,2317,87,7,2,1,59.32,31.18,0.10
14156,PED-2025-007960,2025-11-26,60,70,12,1,1,1386.32,1176.22,0.20
6308,PED-2024-003547,2024-12-16,1165,103,1,3,1,1408.57,913.05,0.05
15024,PED-2025-008437,2025-12-23,1122,117,1,3,2,137.64,93.37,0.00
9232,PED-2025-005184,2025-04-22,857,97,1,1,2,26.08,15.30,0.00
14691,PED-2025-008243,2025-12-03,500,30,4,4,1,5657.67,4179.82,0.15
14656,PED-2025-008221,2025-12-18,120,36,1,1,1,1510.30,1081.09,0.15
548,PED-2024-000319,2024-02-17,918,31,1,3,1,166.59,119.53,0.05
14792,PED-2025-008299,2025-12-19,1799,20,2,1,1,434.47,335.48,0.00
9585,PED-2025-005386,2025-05-24,917,53,9,1,3,54.61,40.50,0.10
7694,PED-2025-004332,2025-02-17,1392,37,2,1,1,98.99,67.79,0.05
14423,PED-2025-008098,2025-12-30,781,88,5,1,1,41.19,20.21,0.00
6543,PED-2024-003679,2024-12-24,1237,93,8,2,1,28.44,16.21,0.10
5737,PED-2024-003244,2024-11-25,1891,116,2,3,1,169.34,118.68,0.15
10280,PED-2025-005781,2025-06-09,239,57,4,1,1,1301.65,890.44,0.05
12003,PED-2025-006742,2025-09-18,1261,96,5,1,2,422.15,245.10,0.00
5129,PED-2024-002908,2024-10-20,1269,87,2,1,1,54.63,30.60,0.05
415,PED-2024-000244,2024-01-14,2180,118,1,2,4,114.55,76.33,0.05
10703,PED-2025-006009,2025-07-28,302,77,10,1,1,2873.58,2203.23,0.00
14503,PED-2025-008143,2025-12-06,2071,47,2,1,2,653.59,428.10,0.10
13894,PED-2025-007810,2025-11-03,2273,85,1,2,1,30.79,15.44,0.05
9349,PED-2025-005252,2025-05-03,1817,63,6,4,1,1621.93,1294.90,0.15
12389,PED-2025-006959,2025-09-15,1179,81,1,1,2,322.57,176.87,0.05
5203,PED-2024-002954,2024-10-12,2394,66,1,2,1,1585.60,1201.61,0.10
12472,PED-2025-007005,2025-09-18,898,15,9,4,1,740.98,618.45,0.00
14816,PED-2025-008313,2025-12-24,1299,97,1,2,1,27.79,15.43,0.15
9635,PED-2025-005419,2025-05-08,1777,17,4,3,1,691.17,543.97,0.00
12119,PED-2025-006806,2025-09-20,1532,67,2,1,1,2359.63,1897.30,0.20
262,PED-2024-000154,2024-01-10,1153,53,8,3,4,52.70,39.02,0.05
4361,PED-2024-002466,2024-09-30,1197,100,9,2,1,21.60,11.33,0.10
10380,PED-2025-005837,2025-06-05,954,99,8,2,1,35.60,18.68,0.00
254,PED-2024-000151,2024-01-29,1563,91,6,2,1,182.46,103.35,0.05
13370,PED-2025-007523,2025-10-01,1335,8,3,1,1,4076.05,2926.50,0.20
14214,PED-2025-007989,2025-11-17,604,23,1,1,1,105.62,79.75,0.15
8121,PED-2025-004565,2025-02-09,1518,114,10,4,2,71.65,49.14,0.00
7956,PED-2025-004472,2025-02-02,916,61,12,2,1,482.39,373.27,0.05
15241,PED-2025-008560,2025-12-28,413,107,1,1,2,171.88,123.59,0.10
5384,PED-2024-003044,2024-11-08,1760,87,10,2,2,55.07,31.03,0.10
15465,PED-2025-008688,2025-12-12,1039,61,5,2,1,484.60,377.34,0.15
10632,PED-2025-005975,2025-07-28,860,108,9,4,1,1184.04,790.08,0.05
1947,PED-2024-001104,2024-05-20,1554,67,6,3,3,2258.37,1826.55,0.20
8232,PED-2025-004625,2025-03-12,1129,98,1,2,1,30.31,16.67,0.20
14044,PED-2025-007894,2025-11-30,2425,98,6,3,4,30.45,16.76,0.00
11617,PED-2025-006522,2025-08-07,1655,106,11,2,1,1335.92,996.79,0.00
6044,PED-2024-003408,2024-11-21,1860,107,2,1,3,174.15,117.35,0.15
9439,PED-2025-005306,2025-05-27,1362,55,4,1,2,117.40,79.85,0.00
8735,PED-2025-004903,2025-03-04,1350,52,6,1,3,1437.28,939.77,0.00
1514,PED-2024-000862,2024-04-27,742,113,9,2,4,1009.07,716.11,0.15
13408,PED-2025-007544,2025-10-21,1102,100,2,2,1,23.07,11.39,0.05
15404,PED-2025-008652,2025-12-30,255,77,10,1,2,2926.77,2214.93,0.20
9701,PED-2025-005454,2025-05-03,2070,80,12,1,1,2662.58,2182.49,0.10
239,PED-2024-000139,2024-01-07,973,7,1,1,1,810.98,638.80,0.00
10076,PED-2025-005666,2025-06-16,384,86,6,1,2,480.12,285.07,0.00
7308,PED-2025-004115,2025-01-10,709,1,11,1,1,5976.71,4742.42,0.10
3097,PED-2024-001756,2024-07-20,580,89,7,1,2,169.74,89.06,0.05
4181,PED-2024-002361,2024-09-16,1807,93,2,2,1,26.14,15.81,0.00
9458,PED-2025-005318,2025-05-10,2126,14,7,4,1,1218.91,957.71,0.00
4715,PED-2024-002675,2024-10-05,552,118,6,3,1,107.80,78.29,0.00
10585,PED-2025-005947,2025-06-17,2298,24,5,2,1,219.08,162.77,0.05
9852,PED-2025-005536,2025-05-20,2200,6,5,2,1,2344.92,1771.34,0.20
1238,PED-2024-000705,2024-03-19,1676,25,7,2,3,346.86,237.34,0.00
10548,PED-2025-005928,2025-06-09,337,36,7,1,1,1582.91,1089.71,0.10
4833,PED-2024-002749,2024-10-14,672,32,7,2,1,1909.45,1448.96,0.15
9271,PED-2025-005206,2025-04-12,730,20,12,2,1,455.64,331.07,0.00
9740,PED-2025-005472,2025-05-09,2129,16,11,3,1,3701.89,2777.11,0.15
11337,PED-2025-006376,2025-08-29,1207,115,2,1,1,76.66,50.33,0.10
6242,PED-2024-003513,2024-12-01,1507,106,12,1,1,1281.79,961.86,0.15
1391,PED-2024-000789,2024-04-03,2265,31,10,1,1,161.22,121.55,0.00
2643,PED-2024-001497,2024-06-29,1961,84,11,2,3,200.10,108.86,0.10
3062,PED-2024-001737,2024-07-11,2158,84,5,3,2,201.63,112.16,0.00
7593,PED-2025-004274,2025-01-09,1256,22,8,2,1,744.54,563.67,0.00
1356,PED-2024-000769,2024-03-24,64,98,4,3,1,29.48,15.65,0.05
338,PED-2024-000198,2024-01-31,2026,22,11,1,1,773.95,552.85,0.00
7526,PED-2025-004236,2025-01-13,612,23,5,2,1,105.68,79.61,0.05
2609,PED-2024-001478,2024-06-02,1211,39,1,1,1,5043.99,3785.51,0.10
734,PED-2024-000418,2024-02-22,1035,46,2,1,1,111.21,77.20,0.05
10933,PED-2025-006141,2025-07-08,1383,93,2,3,1,28.88,16.29,0.05
4913,PED-2024-002790,2024-10-26,1244,42,9,1,2,530.00,380.57,0.10
3491,PED-2024-001978,2024-07-05,1289,2,9,1,1,388.86,315.42,0.05
14103,PED-2025-007928,2025-11-12,1282,14,12,3,2,1167.01,948.42,0.10
11306,PED-2025-006357,2025-08-22,2041,112,10,3,1,47.80,34.47,0.05
12601,PED-2025-007078,2025-09-28,1008,81,4,2,2,312.21,178.57,0.05
9605,PED-2025-005401,2025-05-03,2078,30,8,3,2,5597.15,4109.83,0.00
6278,PED-2024-003531,2024-12-01,2172,35,10,3,1,545.71,414.57,0.20
969,PED-2024-000550,2024-03-04,167,77,9,4,1,2793.60,2219.26,0.05
168,PED-2024-000098,2024-01-17,1017,4,10,1,1,5245.54,4098.24,0.00
10591,PED-2025-005949,2025-06-27,738,33,2,2,2,329.03,238.88,0.05
10399,PED-2025-005845,2025-06-24,944,78,4,1,1,3161.51,2659.04,0.00
6321,PED-2024-003554,2024-12-03,1964,103,9,2,2,1392.71,916.81,0.10
10671,PED-2025-005992,2025-07-11,1552,13,11,4,1,854.23,701.04,0.05
8780,PED-2025-004930,2025-04-12,1074,46,6,1,1,112.87,77.80,0.20
14433,PED-2025-008104,2025-12-10,1398,115,3,2,1,76.35,48.70,0.05
14056,PED-2025-007900,2025-11-17,78,57,9,1,1,1243.87,905.23,0.00
3966,PED-2024-002237,2024-08-08,1762,85,2,1,2,28.18,14.80,0.00
6205,PED-2024-003494,2024-11-18,709,99,10,1,1,35.28,18.41,0.00
4799,PED-2024-002727,2024-10-07,2170,52,5,1,1,1364.25,933.30,0.15
771,PED-2024-000441,2024-02-13,1359,46,4,1,1,109.34,77.44,0.00
690,PED-2024-000396,2024-02-07,1900,36,4,1,1,1497.69,1075.78,0.00
15360,PED-2025-008626,2025-12-30,792,38,10,2,3,169.52,126.74,0.15
6952,PED-2024-003917,2024-12-15,476,94,3,2,2,199.97,106.75,0.15
13611,PED-2025-007658,2025-11-27,1652,43,8,2,1,61.92,44.55,0.05
8089,PED-2025-004547,2025-02-10,28,36,3,1,2,1586.55,1123.89,0.00
3452,PED-2024-001960,2024-07-22,1451,39,6,3,1,4814.56,3893.80,0.05
6452,PED-2024-003625,2024-12-17,952,13,8,1,1,824.64,686.92,0.00
10262,PED-2025-005768,2025-06-19,355,31,3,1,1,163.96,122.98,0.10
1056,PED-2024-000602,2024-03-01,1346,44,8,3,1,878.01,595.52,0.05
14611,PED-2025-008196,2025-12-10,343,14,9,1,1,1141.88,931.33,0.05
11174,PED-2025-006276,2025-07-01,2296,115,4,3,2,72.85,49.70,0.00
12235,PED-2025-006871,2025-09-17,1800,59,2,2,1,476.37,325.59,0.05
9074,PED-2025-005093,2025-04-04,1466,115,9,3,1,77.19,48.72,0.00
10016,PED-2025-005626,2025-06-22,2235,15,2,4,1,792.50,600.94,0.00
14254,PED-2025-008012,2025-11-02,2401,76,4,3,1,5276.64,4424.23,0.15
531,PED-2024-000311,2024-02-26,2308,30,5,1,3,5653.10,4037.47,0.15
12882,PED-2025-007242,2025-10-24,1154,7,3,2,1,834.93,666.11,0.20
12091,PED-2025-006789,2025-09-03,2224,80,8,1,1,2550.25,2191.40,0.10
9059,PED-2025-005084,2025-04-23,1593,94,2,1,1,206.94,110.24,0.05
8865,PED-2025-004977,2025-04-28,1123,54,9,1,1,347.01,239.93,0.05
3406,PED-2024-001935,2024-07-18,2046,35,2,2,4,560.22,408.73,0.00
8328,PED-2025-004673,2025-03-10,350,74,1,2,1,2770.97,2202.89,0.05
4431,PED-2024-002501,2024-09-12,2082,68,3,1,1,1288.11,1129.45,0.00
12037,PED-2025-006762,2025-09-04,302,88,9,1,2,38.32,20.24,0.00
3885,PED-2024-002191,2024-08-28,2140,6,12,1,2,2252.79,1740.26,0.05
8182,PED-2025-004594,2025-02-14,1898,25,3,2,2,348.38,248.88,0.10
543,PED-2024-000318,2024-02-02,736,114,11,3,2,71.77,45.92,0.15
5973,PED-2024-003370,2024-11-08,781,91,5,1,1,185.06,100.64,0.00
14299,PED-2025-008036,2025-11-21,797,38,9,2,1,163.44,127.35,
11219,PED-2025-006308,2025-07-09,535,62,4,3,1,3017.48,2492.68,0.00
4006,PED-2024-002258,2024-08-08,345,5,2,1,1,603.80,486.94,0.00
10150,PED-2025-005707,2025-06-29,939,50,7,1,1,819.62,567.86,0.10
12200,PED-2025-006850,2025-09-16,1581,9,9,1,1,1455.17,1094.37,0.10
8991,PED-2025-005049,2025-04-13,1733,28,1,1,2,118.29,81.97,0.10
6619,PED-2024-003724,2024-12-31,2076,10,9,2,1,1722.86,1323.37,0.00
4217,PED-2024-002383,2024-09-01,516,31,1,2,2,164.12,121.31,0.05
4363,PED-2024-002467,2024-09-28,1403,13,7,1,1,819.76,671.53,0.00
11239,PED-2025-006321,2025-07-28,643,94,2,4,4,208.11,111.35,0.15
13724,PED-2025-007717,2025-11-11,2311,41,9,3,1,161.42,114.96,0.15
11397,PED-2025-006407,2025-08-18,575,77,5,1,2,2797.55,2211.78,0.05
15223,PED-2025-008549,2025-12-11,554,120,7,2,2,1129.27,797.96,
2590,PED-2024-001470,2024-06-06,1251,44,5,3,3,870.95,597.55,0.05
5459,PED-2024-003085,2024-11-22,817,55,10,1,1,108.78,78.76,0.00
4506,PED-2024-002546,2024-09-15,235,53,8,1,2,54.23,39.58,0.20
13927,PED-2025-007828,2025-11-26,249,78,11,1,1,3114.94,2679.35,0.05
10688,PED-2025-005999,2025-07-20,2375,94,5,1,4,213.39,114.87,0.10
14221,PED-2025-007993,2025-11-06,1698,94,8,4,3,217.42,113.68,0.10
5942,PED-2024-003357,2024-11-23,174,92,10,4,2,60.81,33.11,0.00
2149,PED-2024-001227,2024-05-22,185,90,5,2,2,79.64,46.95,0.00
13530,PED-2025-007615,2025-11-16,728,86,6,3,5,484.99,281.87,0.10
14127,PED-2025-007945,2025-11-04,494,48,2,1,1,1133.99,714.68,0.00
6455,PED-2024-003626,2024-12-18,2001,3,11,2,1,4228.30,3298.28,0.15
2297,PED-2024-001305,2024-05-19,669,22,3,1,3,718.37,536.07,0.00
7528,PED-2025-004238,2025-01-14,1845,54,10,1,2,361.10,242.44,0.05
11885,PED-2025-006680,2025-08-11,572,111,1,3,2,116.99,86.03,0.00
13556,PED-2025-007629,2025-11-06,1201,54,2,4,1,351.81,244.88,0.15
6073,PED-2024-003421,2024-11-02,2069,62,4,1,1,2949.15,2495.96,0.05
13037,PED-2025-007332,2025-10-11,882,11,8,4,1,3138.93,2577.01,0.00
12807,PED-2025-007201,2025-10-24,21,35,1,1,1,600.44,421.46,0.20
7312,PED-2025-004118,2025-01-05,197,42,1,4,1,570.41,393.86,0.15
5276,PED-2024-002995,2024-10-29,2491,59,12,1,2,482.50,323.98,0.00
5017,PED-2024-002852,2024-10-10,2172,101,9,3,1,540.74,375.18,0.00
15080,PED-2025-008468,2025-12-04,1144,97,10,1,2,26.59,15.63,0.05
4317,PED-2024-002441,2024-09-05,631,57,9,2,1,1267.52,846.44,0.10
4573,PED-2024-002587,2024-09-17,1826,62,3,1,1,2902.89,2431.55,0.00
12416,PED-2025-006974,2025-09-29,1902,2,9,2,1,393.00,323.61,0.05
12902,PED-2025-007252,2025-10-03,1256,63,10,3,1,1706.84,1360.59,
11632,PED-2025-006531,2025-08-15,801,81,10,3,3,312.44,175.88,0.10
7972,PED-2025-004480,2025-02-19,2000,19,4,1,1,4949.15,3718.23,0.00
193,PED-2024-000110,2024-01-14,1634,40,1,2,3,157.46,123.42,0.00
13133,PED-2025-007386,2025-10-01,547,93,4,1,1,28.08,16.39,0.00
6372,PED-2024-003584,2024-12-29,2075,35,3,1,1,550.96,399.39,0.15
14191,PED-2025-007980,2025-11-27,1446,117,2,1,1,137.13,96.75,0.20
5136,PED-2024-002912,2024-10-05,2160,87,12,1,1,56.07,30.98,0.05
12626,PED-2025-007094,2025-09-11,2002,99,11,1,2,36.86,19.04,0.20
6407,PED-2024-003602,2024-12-17,2197,53,1,3,1,55.75,38.57,0.00
7573,PED-2025-004263,2025-01-09,1996,22,2,2,2,795.89,569.27,0.00
14852,PED-2025-008335,2025-12-01,495,83,9,1,1,89.30,50.37,0.20
7362,PED-2025-004144,2025-01-28,2294,53,1,1,1,58.60,39.55,0.00
